"Mandarina", 16.73, 950
"Repollo", 7.04, 602
"Morron", 2905.25, 594
"Alcachofa", 139.68, 300
"Lima", 1209.80, 212
"Pera", 141.34, 1190
"Acelga", 18.16, 999
"Melon", 111.12, 424
"Esparrago", 632.53, 228
"Coliflor", 24.71, 540
"Melon", 99.14, 344
"Lima", 1359.85, 184
"Tomate", 710.90, 801
"Morron", 2948.34, 498
"Zuccini", 88.32, 516
"Esparrago", 593.44, 166
"Lima", 1204.84, 218
"Banana", 52.95, 900
"Durazno", 157.06, 712
"Pepino", 35.98, 415
"Lechuga", 45.20, 720
"Repollo", 5.16, 700
"Pera", 152.70, 930
"Caqui", 837.01, 88
"Choclo", 61.40, 360
"Cebolla", 66.16, 848
"Cereza", 1048.34, 192
"Alcachofa", 134.11, 354
"Lechuga", 25.05, 972
"Choclo", 54.10, 288
"Durazno", 168.04, 752
"Rabanito", 215.99, 300
"Limon", 327.73, 756
"Esparrago", 620.26, 198
"Lima", 1229.20, 214
"Melon", 114.78, 372
"Banana", 68.30, 1160
"Melon", 99.58, 376
"Pomelo", 41.13, 864
"Pepino", 33.80, 495
"Brocoli", 349.63, 356
"Banana", 63.67, 1100
"Palta", 1142.31, 400
"Batata", 22.77, 1080
"Pepino", 35.53, 515
"Calabaza", 18.22, 936
"Durazno", 265.15, 888
"Frutilla", 296.18, 336
"Repollo", 6.94, 707
"Lima", 1213.20, 186
"Higo", 2440.23, 95
"TomCherry", 574.29, 184
"Uva", 713.93, 324
"Berenjena", 50.55, 714
"Lima", 1378.87, 196
"Mandarina", 20.18, 1020
"Kiwi", 454.31, 360
"Acelga", 16.35, 927
"Manzana", 139.31, 860
"Uva", 677.65, 327
"Berenjena", 49.99, 486
"Kinoto", 34.42, 166
"Pera", 119.79, 830
"Pepino", 26.57, 515
"Palta", 1139.40, 376
"Banana", 61.00, 810
"Lima", 958.20, 180
"Ajo", 878.63, 95
"Zuccini", 71.40, 480
"Pepino", 29.28, 575
"Berenjena", 54.54, 528
"Batata", 20.91, 920
"Lechuga", 47.06, 981
"Frambuesa", 1967.60, 105
"Lechuga", 38.30, 954
"Ciruela", 985.40, 729
"Lima", 1237.18, 184
"Alcachofa", 129.41, 264
"Ajo", 853.84, 98
"Higo", 2439.11, 87
"Repollo", 7.89, 798
"Zanahoria", 24.58, 684
"Durazno", 272.74, 728
"Durazno", 169.13, 720
"Berenjena", 66.04, 660
"Naranja", 15.97, 1180
"Esparrago", 611.85, 216
"Lima", 1030.87, 236
"Alcachofa", 134.84, 306
"Caqui", 859.04, 120
"Sandia", 59.74, 756
"Lima", 1234.65, 224
"Papa", 7.09, 1050
"Manzana", 107.21, 1020
"Morron", 2881.97, 624
"Pepino", 45.55, 570
"Kinoto", 31.15, 220
"Choclo", 56.73, 357
"Champignon", 3709.27, 116
"Esparrago", 651.36, 190
"Durazno", 152.64, 664
"Champignon", 3580.38, 86
"Apio", 70.08, 351
"Rabanito", 216.25, 288
"Naranja", 12.93, 1110
"Ciruela", 1008.28, 873
"Papa", 18.11, 900
"Rabanito", 226.89, 348
"Naranja", 16.29, 990
"Lima", 1354.11, 220
"Rabanito", 230.27, 240
"Palta", 1162.44, 352
"TomCherry", 569.48, 172
"Repollo", 4.54, 826
"Coliflor", 33.93, 425
"Tomate", 691.66, 819
"Zuccini", 66.79, 630
"Cereza", 1056.76, 200
"Naranja", 6.50, 930
"Banana", 79.60, 810
"Calabaza", 19.16, 936
"Morron", 3007.14, 588
"Melon", 113.49, 436
"Lima", 1304.45, 198
"Tomate", 724.14, 981
"Zuccini", 90.40, 678
"Naranja", 19.10, 1140
"Pera", 156.68, 800
"Limon", 323.53, 637
"Champignon", 3631.66, 99
"Frutilla", 297.12, 303
"Apio", 54.22, 252
"Lima", 1065.38, 204
"Palta", 1111.75, 340
"Limon", 352.21, 679
"Pepino", 29.29, 500
"Caqui", 787.65, 81
"Rabanito", 203.75, 276
"Frambuesa", 2040.29, 100
"Cebolla", 62.49, 928
"Champignon", 3622.44, 97
"Kiwi", 425.56, 380
"Pera", 152.30, 1150
"Papa", 21.29, 1070
"Calabaza", 26.06, 760
"Manzana", 139.38, 1080
"Lima", 1284.32, 228
"Kinoto", 35.53, 236
"Pera", 156.01, 970
"Lima", 1357.71, 180
"Caqui", 854.34, 104
"Pomelo", 42.14, 954
"Lechuga", 45.71, 873
"Rabanito", 218.09, 300
"Esparrago", 608.70, 174
"Lima", 1345.35, 192
"Frutilla", 288.14, 315
"Uva", 701.31, 354
"Champignon", 3500.32, 113
"Pomelo", 50.93, 891
"Lima", 1212.40, 172
"TomCherry", 558.40, 182
"Lima", 997.05, 194
"Ajo", 903.07, 82
"Durazno", 268.40, 752
"Rabanito", 217.76, 336
"Melon", 122.01, 332
"Pera", 128.18, 1060
"Ajo", 920.75, 98
"Palta", 1129.43, 468
"Zanahoria", 24.78, 696
"Sandia", 43.26, 990
"Durazno", 261.70, 936
"Limon", 326.67, 679
"Naranja", 10.63, 1200
"Pepino", 40.71, 485
"Kinoto", 26.94, 220
"Brocoli", 332.10, 360
"Mandarina", 12.77, 860
"Coliflor", 34.79, 475
"Pomelo", 51.92, 873
"TomCherry", 536.92, 220
"Alcachofa", 115.18, 345
"Lima", 1195.46, 236
"Durazno", 185.12, 688
"Mandarina", 15.19, 1040
"Limon", 325.84, 560
"Alcachofa", 145.13, 297
"TomCherry", 541.56, 218
"Mandarina", 24.75, 1020
"Pera", 139.60, 920
"Brocoli", 361.41, 376
"Naranja", 19.32, 870
"Kinoto", 41.42, 210
"Caqui", 816.16, 112
"Naranja", 6.36, 930
"Alcachofa", 147.77, 294
"Zuccini", 71.96, 648
"Palta", 1114.57, 340
"Melon", 100.35, 352
"Cereza", 1042.49, 234
"Kiwi", 439.60, 320
"Zuccini", 70.83, 564
"Pera", 131.40, 1000
"Kinoto", 35.80, 166
"Repollo", 4.85, 833
"Kinoto", 34.24, 178
"Pepino", 29.17, 405
"Acelga", 21.12, 765
"Repollo", 5.39, 686
"Palta", 1159.40, 360
"Melon", 125.77, 396
"Acelga", 14.20, 801
"Palta", 517.42, 410
"Zanahoria", 36.53, 510
"Esparrago", 632.00, 166
"Repollo", 6.92, 588
"Zuccini", 80.27, 720
"Ciruela", 978.47, 936
"Rabanito", 219.70, 312
"Melon", 93.78, 392
"Rabanito", 233.51, 342
"Lechuga", 42.66, 891
"Lima", 1231.27, 216
"Esparrago", 627.27, 208
"Alcachofa", 132.37, 330
"Durazno", 120.17, 712
"Coliflor", 27.40, 550
"Sandia", 64.21, 963
"Champignon", 3647.64, 110
"Pomelo", 40.23, 765
"Cereza", 994.88, 202
"Champignon", 3636.33, 111
"Calabaza", 18.84, 640
"Higo", 2436.11, 106
"TomCherry", 565.10, 222
"Mandarina", 12.83, 980
"Lechuga", 37.86, 990
"Ajo", 915.46, 96
"Durazno", 282.01, 712
"Coliflor", 33.49, 495
"Frutilla", 253.60, 354
"Kiwi", 400.90, 320
"Kinoto", 24.06, 202
"TomCherry", 550.69, 204
"Choclo", 54.84, 294
"Banana", 68.86, 800
"Caqui", 815.30, 115
"Durazno", 275.42, 952
"Papa", 19.22, 1010
"Ajo", 898.01, 106
"Batata", 20.29, 1040
"Frambuesa", 2019.52, 84
"Acelga", 15.18, 972
"Batata", 18.01, 1040
"Kiwi", 405.88, 468
"Apio", 57.70, 258
"Esparrago", 628.12, 190
"Naranja", 13.72, 1080
"Brocoli", 356.14, 460
"Calabaza", 22.60, 808
"Pera", 145.86, 1090
"Durazno", 261.80, 872
"Esparrago", 564.83, 180
"Naranja", 15.77, 1010
"Cereza", 1001.05, 222
"Frutilla", 293.02, 240
"Esparrago", 630.60, 228
"Naranja", 14.14, 840
"Frutilla", 278.86, 354
"Frutilla", 334.65, 258
"Berenjena", 59.72, 666
"Limon", 330.17, 777
"Papa", 13.24, 1160
"Rabanito", 210.64, 333
"Zuccini", 65.29, 594
"TomCherry", 559.36, 210
"Berenjena", 55.61, 612
"Durazno", 260.16, 704
"Durazno", 275.82, 656
"Repollo", 10.67, 672
"Durazno", 144.68, 952
"Alcachofa", 148.48, 261
"Ajo", 921.46, 112
"Cebolla", 74.39, 664
"Higo", 2488.75, 91
"Zanahoria", 27.87, 594
"Frambuesa", 2086.61, 112
"Coliflor", 27.17, 500
"Limon", 320.45, 581
"Acelga", 15.26, 954
"Tomate", 729.03, 873
"Acelga", 25.46, 882
"Naranja", 11.32, 1070
"Durazno", 185.55, 952
"Melon", 95.47, 480
"Batata", 17.07, 900
"Lima", 1237.43, 232
"Pera", 170.25, 840
"Pomelo", 31.69, 954
"Pepino", 27.87, 575
"Brocoli", 370.36, 440
"Zuccini", 73.71, 552
"Batata", 21.30, 1130
"Lima", 1093.41, 202
"Champignon", 3613.20, 97
"Kinoto", 36.65, 198
"Morron", 3026.02, 720
"Cebolla", 67.01, 848
"Lima", 1257.91, 186
"Mandarina", 20.88, 1060
"Esparrago", 603.21, 210
"Melon", 97.72, 348
"Frambuesa", 1989.10, 120
"Caqui", 878.52, 100
"Zanahoria", 29.49, 600
"Kiwi", 419.45, 336
"Limon", 347.85, 700
"Durazno", 172.19, 720
"Pepino", 42.47, 405
"Zuccini", 84.36, 708
"Higo", 2580.94, 87
"Pepino", 37.20, 400
"Rabanito", 246.55, 327
"Banana", 72.33, 910
"Esparrago", 663.61, 226
"Alcachofa", 130.72, 240
"Calabaza", 28.02, 864
"Pepino", 32.80, 595
"Lima", 1054.89, 220
"Repollo", 3.50, 840
"Caqui", 850.52, 99
"Limon", 323.04, 651
"Frambuesa", 2078.77, 80
"Kinoto", 32.16, 194
"Ciruela", 926.45, 918
"Lima", 1045.57, 236
"Brocoli", 339.10, 376
"Berenjena", 59.51, 702
"Choclo", 53.27, 273
"Berenjena", 44.98, 540
"Batata", 17.00, 880
"Durazno", 163.98, 800
"Mandarina", 17.92, 800
"Lima", 1322.16, 226
"Zanahoria", 36.02, 612
"Uva", 694.83, 285
"Cereza", 1020.29, 164
"Papa", 13.08, 1180
"Cebolla", 70.15, 912
"Lima", 1215.77, 202
"Frambuesa", 1959.12, 120
"Zanahoria", 39.24, 546
"Champignon", 3637.59, 105
"Manzana", 128.22, 1090
"Rabanito", 214.37, 348
"Brocoli", 367.34, 464
"Naranja", 16.55, 1000
"Zuccini", 87.97, 486
"Pepino", 34.59, 430
"Tomate", 739.02, 927
"Batata", 20.46, 810
"Mandarina", 16.10, 880
"Banana", 64.66, 1110
"Morron", 2879.00, 618
"Mandarina", 20.67, 880
"Morron", 2902.67, 600
"Kinoto", 37.16, 234
"Limon", 300.69, 784
"Brocoli", 359.75, 392
"Batata", 24.53, 1200
"Uva", 731.81, 324
"Lima", 1209.15, 170
"Brocoli", 343.84, 444
"Batata", 18.19, 1160
"Manzana", 121.06, 1020
"Brocoli", 358.82, 448
"Apio", 56.82, 282
"Lima", 1257.40, 168
"Ajo", 884.18, 99
"Melon", 97.39, 480
"Coliflor", 35.70, 435
"Coliflor", 23.98, 550
"Ciruela", 939.63, 792
"Melon", 97.67, 388
"Higo", 2534.99, 108
"Kinoto", 32.12, 184
"Frutilla", 296.21, 321
"Berenjena", 40.06, 672
"Apio", 48.23, 273
"Melon", 100.49, 412
"Lima", 1146.37, 208
"Morron", 2903.56, 522
"Melon", 83.55, 452
"Pera", 160.78, 840
"Banana", 59.05, 870
"Banana", 57.51, 840
"Calabaza", 16.72, 640
"Ajo", 904.46, 118
"Pomelo", 49.74, 900
"Tomate", 742.93, 720
"Batata", 17.89, 1030
"Pepino", 38.53, 600
"Repollo", 4.71, 644
"Lima", 1243.09, 202
"Coliflor", 20.20, 570
"Morron", 2909.33, 570
"Durazno", 164.78, 832
"Lima", 990.26, 234
"Coliflor", 30.60, 405
"Durazno", 264.78, 816
"Pomelo", 32.89, 846
"Frambuesa", 2005.64, 112
"Palta", 1155.37, 340
"Kinoto", 30.97, 212
"Pomelo", 46.58, 981
"Kiwi", 413.80, 344
"Zanahoria", 27.96, 648
"Lima", 1250.11, 238
"Banana", 59.20, 1090
"Rabanito", 236.54, 264
"Ciruela", 975.43, 792
"Lima", 1241.78, 172
"Lima", 1362.07, 200
"Tomate", 713.10, 1035
"Durazno", 143.81, 744
"Acelga", 20.91, 828
"Cebolla", 59.07, 832
"Coliflor", 29.49, 425
"Sandia", 63.20, 774
"Kiwi", 445.59, 428
"Repollo", 6.77, 616
"Batata", 18.55, 1200
"Acelga", 16.60, 1053
"Durazno", 191.87, 944
"Mandarina", 19.39, 1040
"Esparrago", 617.67, 192
"Kinoto", 32.45, 240
"Cereza", 1025.70, 190
"Alcachofa", 144.66, 270
"Cebolla", 71.56, 808
"Uva", 638.86, 255
"Choclo", 69.44, 303
"Pomelo", 53.19, 855
"Palta", 1138.49, 404
"Palta", 1127.93, 444
"Manzana", 126.00, 840
"Durazno", 153.27, 880
"Melon", 99.74, 480
"Naranja", 16.12, 1020
"Naranja", 13.02, 970
"Pera", 149.84, 1040
"Pera", 152.35, 860
"Repollo", 7.22, 679
"TomCherry", 579.07, 180
"Lima", 1033.31, 206
"Durazno", 281.53, 760
"Papa", 18.54, 1200
"Frutilla", 320.92, 294
"Higo", 2419.61, 114
"Ajo", 895.83, 97
"Mandarina", 19.96, 1010
"Zanahoria", 28.67, 504
"Zuccini", 94.11, 690
"Palta", 1174.39, 456
"Sandia", 67.05, 954
"Manzana", 128.36, 1190
"Naranja", 23.50, 1100
"Sandia", 56.06, 1053
"Naranja", 14.87, 840
"Ajo", 917.69, 100
"Ciruela", 975.09, 936
"Higo", 2460.68, 96
"Palta", 503.36, 425
"Manzana", 136.76, 1200
"Mandarina", 13.59, 1080
"Cebolla", 71.60, 904
"Limon", 302.05, 756
"Esparrago", 602.13, 220
"Coliflor", 29.64, 545
"Durazno", 171.18, 960
"Papa", 11.19, 850
"Cebolla", 71.72, 832
"Durazno", 134.61, 784
"Kiwi", 453.08, 468
"Cereza", 1011.64, 166
"Durazno", 175.13, 808
"Palta", 497.75, 450
"Batata", 16.10, 830
"Champignon", 3521.31, 85
"Brocoli", 376.20, 392
"Palta", 1090.21, 320
"Naranja", 13.76, 870
"Uva", 708.72, 270
"Alcachofa", 126.98, 318
"Durazno", 162.04, 672
"Lima", 1207.61, 230
"Ciruela", 946.22, 972
"Pomelo", 42.81, 1080
"Banana", 65.24, 1090
"Ciruela", 992.09, 945
"Higo", 2515.80, 106
"Cereza", 1042.25, 192
"Papa", 17.64, 980
"Banana", 66.26, 1030
"Apio", 63.16, 264
"Ajo", 863.00, 91
"Acelga", 29.62, 837
"Durazno", 299.59, 728
"Rabanito", 240.67, 276
"Pera", 140.96, 950
"Lima", 1014.02, 210
"Apio", 69.33, 300
"Cereza", 993.73, 204
"Naranja", 18.55, 1150
"Kiwi", 418.07, 328
"Brocoli", 363.10, 440
"Lima", 1289.75, 164
"Melon", 106.93, 420
"Berenjena", 58.51, 630
"Berenjena", 66.81, 540
"Frambuesa", 2092.47, 96
"Choclo", 59.60, 321
"Melon", 91.36, 452
"Limon", 350.40, 623
"Caqui", 835.75, 84
"TomCherry", 545.68, 186
"Batata", 25.44, 880
"Batata", 15.59, 1010
"Palta", 1154.39, 340
"Brocoli", 373.62, 444
"Acelga", 22.63, 765
"Choclo", 38.26, 249
"Sandia", 67.63, 1071
"Lechuga", 40.28, 837
"Mandarina", 21.58, 1180
"Calabaza", 16.34, 776
"Pepino", 34.18, 455
"Higo", 2490.77, 92
"Apio", 62.57, 312
"Lima", 964.54, 164
"Lima", 1048.53, 184
"Lima", 1177.34, 206
"Berenjena", 53.65, 648
"Cereza", 989.55, 236
"Papa", 21.28, 1060
"Zanahoria", 23.05, 552
"Lechuga", 36.94, 918
"Pera", 121.15, 1020
"Palta", 464.65, 535
"Naranja", 18.64, 1020
"Tomate", 721.99, 900
"Naranja", 12.11, 1180
"Ajo", 902.14, 90
"Papa", 14.37, 1090
"Esparrago", 634.37, 192
"Banana", 60.36, 1190
"Apio", 54.55, 267
"Calabaza", 18.99, 712
"Lima", 1378.40, 170
"Pomelo", 38.82, 990
"Naranja", 10.74, 1000
"Cereza", 1020.93, 188
"Pomelo", 45.30, 774
"Higo", 2507.02, 94
"Durazno", 316.36, 904
"Higo", 2535.19, 105
"Mandarina", 23.04, 940
"Pepino", 35.33, 470
"Brocoli", 361.36, 320
"Pepino", 31.16, 405
"Morron", 2956.39, 540
"Acelga", 17.81, 774
"Naranja", 12.28, 1110
"Cereza", 1013.64, 172
"Zanahoria", 24.36, 516
"Durazno", 152.83, 800
"Zanahoria", 29.63, 570
"Cereza", 1009.59, 234
"Lima", 1356.16, 214
"Naranja", 18.53, 820
"Lechuga", 40.64, 1071
"Manzana", 141.40, 1020
"Apio", 53.76, 255
"Mandarina", 15.80, 930
"Melon", 133.47, 396
"Kiwi", 474.79, 416
"Calabaza", 12.11, 760
"Choclo", 80.67, 291
"Naranja", 8.23, 830
"Choclo", 71.97, 300
"Mandarina", 22.30, 1010
"Naranja", 15.11, 890
"Rabanito", 218.64, 288
"Naranja", 15.68, 1130
"Frutilla", 309.72, 312
"Durazno", 150.42, 704
"Frambuesa", 2060.10, 109
"Durazno", 241.55, 832
"Cereza", 1017.29, 240
"TomCherry", 560.50, 200
"Cebolla", 65.94, 960
"Batata", 18.46, 1040
"Limon", 308.05, 721
"Coliflor", 31.54, 565
"Calabaza", 16.84, 928
"Zanahoria", 41.62, 708
"Pepino", 34.35, 590
"Esparrago", 646.06, 170
"Alcachofa", 153.43, 312
"Zanahoria", 37.08, 510
"Cebolla", 71.19, 896
"Repollo", 3.41, 651
"Cereza", 1035.59, 178
"Brocoli", 332.11, 368
"Lima", 1217.39, 218
"Frambuesa", 2045.65, 117
"Pepino", 37.74, 435
"Morron", 2953.06, 618
"Higo", 2476.40, 99
"Zanahoria", 28.47, 666
"Lima", 1448.66, 216
"Sandia", 71.55, 720
"Banana", 73.79, 810
"Cebolla", 74.81, 752
"Pera", 166.28, 1090
"Lima", 1051.02, 176
"Morron", 2942.06, 528
"Mandarina", 12.88, 840
"Brocoli", 353.15, 400
"Alcachofa", 129.62, 273
"Lima", 1323.20, 238
"TomCherry", 576.12, 176
"Cereza", 998.16, 188
"Calabaza", 16.63, 912
"Sandia", 57.83, 846
"Repollo", 5.74, 812
"Brocoli", 374.56, 404
"Zanahoria", 29.02, 516
"Cebolla", 78.16, 904
"Durazno", 143.78, 680
"Manzana", 143.24, 940
"Kiwi", 418.01, 320
"Palta", 1125.60, 320
"Naranja", 20.29, 960
"Kinoto", 24.09, 240
"Durazno", 283.20, 768
"Durazno", 183.52, 944
"Durazno", 196.13, 872
"Ajo", 844.28, 97
"Durazno", 188.08, 816
"TomCherry", 557.45, 240
"Sandia", 61.52, 972
"Caqui", 890.41, 105
"Calabaza", 22.75, 640
"Mandarina", 13.62, 830
"Melon", 96.90, 356
"Durazno", 129.15, 824
"Uva", 710.04, 315
"Mandarina", 18.09, 1170
"Coliflor", 29.24, 410
"Banana", 62.72, 1010
"Ciruela", 966.52, 936
"Papa", 12.54, 1030
"Uva", 693.27, 294
"Lechuga", 39.18, 1080
"Tomate", 741.71, 747
"Batata", 19.72, 800
"Ciruela", 949.06, 1044
"Palta", 517.33, 600
"Durazno", 248.28, 936
"Cebolla", 74.51, 672
"Lima", 1142.97, 174
"Banana", 61.39, 840
"Cebolla", 65.17, 840
"Calabaza", 18.91, 840
"Lima", 1391.96, 224
"Repollo", 1.10, 791
"Durazno", 141.90, 760
"Limon", 320.67, 756
"Palta", 516.27, 460
"Durazno", 170.02, 864
"Mandarina", 16.33, 950
"Mandarina", 17.30, 850
"Uva", 727.61, 273
"Durazno", 159.15, 792
"Rabanito", 216.57, 351
"Melon", 110.98, 332
"Champignon", 3642.04, 102
"Pera", 152.25, 920
"Palta", 1145.04, 452
"Repollo", 5.65, 798
"Alcachofa", 144.00, 291
"Alcachofa", 128.04, 255
"Sandia", 49.10, 864
"Mandarina", 24.15, 1120
"Kinoto", 27.73, 198
"Palta", 495.17, 580
"Esparrago", 636.12, 210
"Calabaza", 15.74, 680
"Manzana", 134.38, 1150
"Brocoli", 383.47, 356
"Durazno", 139.17, 760
"Acelga", 27.11, 981
"Kinoto", 39.52, 238
"Rabanito", 246.94, 327
"Choclo", 45.45, 255
"Ciruela", 942.12, 792
"Palta", 478.89, 590
"Papa", 12.43, 960
"Frambuesa", 2056.41, 115
"Zuccini", 84.87, 564
"Batata", 13.75, 810
"Frutilla", 315.53, 345
"Kiwi", 444.14, 476
"Brocoli", 351.97, 432
"Cereza", 949.06, 172
"Papa", 16.61, 880
"Palta", 520.10, 550
"Frutilla", 286.27, 321
"Tomate", 716.94, 792
"Champignon", 3508.14, 101
"Berenjena", 50.19, 552
"Lechuga", 50.21, 1008
"Mandarina", 15.61, 1030
"Uva", 752.89, 357
"Morron", 2880.35, 570
"Batata", 22.52, 1140
"Palta", 1159.31, 448
"Berenjena", 55.27, 498
"Mandarina", 18.17, 800
"Higo", 2554.99, 119
"Higo", 2536.21, 111
"Lima", 1425.27, 178
"Champignon", 3560.42, 98
"Naranja", 12.37, 1050
"Papa", 17.05, 1150
"Lechuga", 36.35, 828
"Cereza", 1042.08, 234
"Palta", 477.44, 445
"Durazno", 135.19, 784
"Repollo", 5.49, 763
"Caqui", 847.73, 113
"Pera", 131.42, 1100
"Durazno", 173.28, 960
"Lima", 1206.84, 164
"Papa", 23.60, 1050
"Mandarina", 25.63, 1120
"Papa", 17.08, 1000
"Berenjena", 57.47, 498
"Frambuesa", 2000.35, 81
"Naranja", 14.89, 1120
"Ciruela", 926.11, 810
"Apio", 54.59, 282
"Cebolla", 81.20, 640
"Rabanito", 233.68, 333
"Uva", 733.09, 315
"Kinoto", 41.59, 184
"Palta", 478.34, 575
"Choclo", 58.48, 261
"Brocoli", 343.00, 472
"Kinoto", 35.12, 182
"Uva", 692.13, 255
"Lima", 1269.58, 208
"Melon", 97.77, 328
"Esparrago", 629.84, 188
"Morron", 2916.11, 564
"Kinoto", 23.28, 174
"Palta", 467.37, 475
"Champignon", 3603.14, 86
"Uva", 700.93, 267
"Coliflor", 27.02, 565
"Naranja", 18.23, 990
"Tomate", 738.19, 1035
"Durazno", 147.53, 648
"Papa", 20.46, 820
"Brocoli", 349.19, 428
"Kiwi", 434.78, 336
"Cebolla", 50.27, 928
"Mandarina", 12.01, 860
"Coliflor", 39.28, 425
"Naranja", 14.65, 970
"Banana", 59.95, 1170
"Batata", 26.13, 900
"Zanahoria", 33.95, 630
"Berenjena", 65.88, 528
"Lechuga", 38.68, 909
"Cereza", 996.71, 160
"Sandia", 62.53, 1062
"Limon", 304.55, 826
"Rabanito", 227.03, 243
"Papa", 11.94, 800
"Palta", 495.07, 585
"Zanahoria", 38.24, 546
"Naranja", 15.36, 980
"Ajo", 929.83, 95
"Pera", 163.29, 910
"Naranja", 13.89, 1140
"Naranja", 9.74, 860
"Papa", 18.46, 1160
"Limon", 366.80, 658
"Berenjena", 65.02, 630
"Limon", 349.55, 560
"Kiwi", 402.21, 344
"Mandarina", 18.32, 1140
"TomCherry", 546.46, 160
"Mandarina", 14.91, 1090
"Coliflor", 19.37, 520
"Durazno", 288.11, 888
"Pomelo", 55.40, 981
"Naranja", 23.87, 1090
"Papa", 13.76, 1200
"Papa", 17.34, 980
"Frambuesa", 2092.82, 81
"Kinoto", 25.21, 202
"Palta", 1167.37, 388
"Batata", 16.62, 1070
"Durazno", 273.37, 760
"Choclo", 57.06, 357
"Coliflor", 24.45, 485
"TomCherry", 540.41, 182
"Lima", 993.74, 174
"Pepino", 26.42, 505
"Mandarina", 17.59, 960
"Kinoto", 25.31, 240
"Pepino", 23.85, 520
"Sandia", 52.80, 981
"Higo", 2477.73, 90
"Durazno", 162.97, 776
"Alcachofa", 173.04, 330
"Berenjena", 61.35, 696
"Naranja", 16.98, 1150
"Rabanito", 217.03, 240
"Zanahoria", 38.18, 648
"Frambuesa", 2056.71, 104
"Frambuesa", 2070.96, 102
"Pepino", 40.28, 485
"Palta", 522.36, 490
"Tomate", 787.74, 990
"TomCherry", 514.18, 170
"Ciruela", 917.76, 1035
"Lima", 1050.21, 160
"Lima", 1355.74, 220
"Rabanito", 223.70, 261
"Frambuesa", 2070.71, 119
"Pera", 151.84, 830
"Durazno", 140.15, 848
"Kinoto", 37.33, 166
"Repollo", 4.71, 686
"Esparrago", 595.50, 238
"Palta", 1184.56, 432
"Esparrago", 621.91, 202
"Pera", 162.02, 1050
"Melon", 113.91, 392
"Durazno", 147.72, 640
"Apio", 57.66, 315
"Brocoli", 362.94, 472
"Lima", 1399.68, 192
"Papa", 15.25, 1140
"Coliflor", 36.41, 415
"Lima", 1186.01, 190
"Palta", 1099.52, 360
"Repollo", 9.63, 672
"Choclo", 51.73, 309
"Mandarina", 17.48, 1130
"Pepino", 31.80, 510
"Champignon", 3567.56, 120
"Cebolla", 62.93, 640
"Rabanito", 237.70, 273
"TomCherry", 576.20, 180
"Pepino", 48.50, 520
"Sandia", 58.92, 909
"Manzana", 150.95, 850
"Papa", 19.20, 1130
"Naranja", 11.85, 1060
"Frutilla", 294.13, 360
"Durazno", 160.97, 864
"Kinoto", 32.18, 194
"Rabanito", 216.36, 282
"Mandarina", 11.41, 830
"Papa", 16.80, 1130
"Frambuesa", 2016.99, 116
"Pera", 166.15, 1130
"Ajo", 923.80, 117
"Papa", 24.10, 910
"Alcachofa", 153.41, 264
"Lima", 1346.61, 240
"Ajo", 948.36, 100
"Pera", 151.57, 1130
"Naranja", 4.98, 1050
"Mandarina", 19.66, 1110
"Limon", 306.43, 819
"Limon", 314.16, 581
"Pera", 150.92, 810
"Caqui", 827.29, 110
"Acelga", 24.17, 1008
"Caqui", 813.75, 88
"Banana", 77.32, 930
"Manzana", 136.15, 1190
"Champignon", 3624.68, 118
"Durazno", 154.85, 760
"Morron", 2947.11, 696
"Durazno", 175.59, 856
"Papa", 12.89, 1160
"Coliflor", 24.50, 575
"Tomate", 742.97, 882
"Coliflor", 22.40, 470
"Palta", 1179.33, 388
"Naranja", 7.03, 1030
"Coliflor", 37.93, 455
"Palta", 1139.71, 408
"Rabanito", 185.18, 240
"Morron", 2897.36, 672
"Calabaza", 22.43, 872
"Melon", 113.90, 460
"Pepino", 36.81, 475
"Rabanito", 219.29, 330
"Pepino", 34.90, 405
"Durazno", 182.10, 832
"Higo", 2450.77, 115
"Morron", 2951.70, 666
"Palta", 1190.59, 408
"Lechuga", 29.10, 1017
"Lima", 1387.44, 196
"Naranja", 18.60, 910
"Pera", 122.61, 940
"Uva", 772.43, 330
"Apio", 56.37, 261
"Rabanito", 218.31, 282
"Pomelo", 45.68, 1008
"Papa", 16.81, 1180
"Tomate", 791.29, 783
"Durazno", 280.15, 880
"Frutilla", 310.04, 303
"Manzana", 119.35, 830
"Kiwi", 425.02, 400
"Naranja", 7.83, 1040
"Batata", 26.06, 980
"Lima", 1071.82, 228
"Coliflor", 32.59, 585
"Manzana", 123.35, 980
"Pepino", 38.73, 520
"Mandarina", 18.74, 880
"Mandarina", 13.45, 1000
"Caqui", 799.13, 107
"Morron", 2997.10, 582
"Palta", 1146.09, 336
"Durazno", 180.33, 696
"Batata", 16.41, 1020
"Frutilla", 291.80, 300
"Uva", 713.06, 246
"Acelga", 32.17, 837
"Lima", 1334.89, 238
"Pera", 163.47, 1170
"Alcachofa", 126.56, 264
"Kinoto", 42.04, 206
"Zanahoria", 26.81, 714
"Lima", 1021.07, 240
"Higo", 2514.12, 100
"Repollo", 8.81, 630
"Zuccini", 79.14, 504
"Banana", 62.95, 980
"Ciruela", 960.23, 1071
"Lima", 1263.47, 214
"Frutilla", 298.02, 261
"Cereza", 1058.81, 240
"Pera", 157.45, 970
"Morron", 2779.01, 492
"Morron", 2850.27, 504
"Higo", 2552.54, 91
